dir,image_size,repo_id,transform,distance_metric,file,distance,distance_pos,is_real,complexity
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0068.png,-0.052032470703125,0.052032470703125,True,0.1800537109375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0069.png,-0.04827880859375,0.04827880859375,True,0.12103271484375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0070.png,-0.02606201171875,0.02606201171875,True,0.09100341796875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0071.png,-0.0309600830078125,0.0309600830078125,True,0.0838623046875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0072.png,-0.038177490234375,0.038177490234375,True,0.12408447265625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0073.png,-0.039276123046875,0.039276123046875,True,0.11236572265625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0074.png,-0.04107666015625,0.04107666015625,True,0.1060791015625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0075.png,-0.057647705078125,0.057647705078125,True,0.163330078125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0076.png,-0.034454345703125,0.034454345703125,True,0.09130859375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0077.png,-0.07147216796875,0.07147216796875,True,inf
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0078.png,-0.0247039794921875,0.0247039794921875,True,0.074951171875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0079.png,-0.033111572265625,0.033111572265625,True,0.1378173828125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0080.png,-0.0244903564453125,0.0244903564453125,True,0.0675048828125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0081.png,-0.044708251953125,0.044708251953125,True,0.07623291015625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0082.png,-0.0474853515625,0.0474853515625,True,0.1824951171875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0083.png,-0.030609130859375,0.030609130859375,True,0.09649658203125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0084.png,-0.03851318359375,0.03851318359375,True,0.13623046875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0085.png,-0.03424072265625,0.03424072265625,True,0.066162109375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0086.png,-0.0576171875,0.0576171875,True,0.1595458984375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0087.png,-0.0399169921875,0.0399169921875,True,0.0894775390625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0088.png,-0.058502197265625,0.058502197265625,True,0.13818359375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0089.png,-0.04266357421875,0.04266357421875,True,0.131591796875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0090.png,-0.0221099853515625,0.0221099853515625,True,0.07696533203125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0091.png,-0.0277862548828125,0.0277862548828125,True,0.09954833984375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0092.png,-0.0330810546875,0.0330810546875,True,0.054412841796875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0093.png,-0.0228729248046875,0.0228729248046875,True,0.054595947265625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0094.png,-0.0726318359375,0.0726318359375,True,0.1614990234375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0095.png,-0.03643798828125,0.03643798828125,True,0.0986328125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0096.png,-0.057769775390625,0.057769775390625,True,0.1702880859375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0097.png,-0.032989501953125,0.032989501953125,True,0.12066650390625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0098.png,-0.041290283203125,0.041290283203125,True,0.1153564453125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0099.png,-0.050811767578125,0.050811767578125,True,0.11810302734375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0100.png,-0.052337646484375,0.052337646484375,True,0.11297607421875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0101.png,-0.038787841796875,0.038787841796875,True,0.09027099609375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0102.png,-0.052978515625,0.052978515625,True,0.1287841796875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0103.png,-0.0477294921875,0.0477294921875,True,0.16845703125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0104.png,-0.035491943359375,0.035491943359375,True,0.109375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0105.png,-0.032501220703125,0.032501220703125,True,0.055572509765625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0106.png,-0.048492431640625,0.048492431640625,True,0.08111572265625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0107.png,-0.0313720703125,0.0313720703125,True,0.0848388671875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0108.png,-0.058197021484375,0.058197021484375,True,0.222412109375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0109.png,-0.060638427734375,0.060638427734375,True,0.13720703125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0110.png,-0.042236328125,0.042236328125,True,0.09478759765625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0111.png,-0.0609130859375,0.0609130859375,True,0.1649169921875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0112.png,-0.0494384765625,0.0494384765625,True,0.1241455078125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0113.png,-0.054229736328125,0.054229736328125,True,0.1968994140625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0114.png,-0.06121826171875,0.06121826171875,True,0.15234375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0115.png,-0.0537109375,0.0537109375,True,0.146728515625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0116.png,-0.041290283203125,0.041290283203125,True,0.128662109375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0117.png,-0.061920166015625,0.061920166015625,True,0.127197265625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0118.png,-0.0421142578125,0.0421142578125,True,0.10504150390625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0119.png,-0.0601806640625,0.0601806640625,True,0.181640625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0120.png,-0.061798095703125,0.061798095703125,True,0.166259765625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0121.png,-0.03717041015625,0.03717041015625,True,0.1119384765625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0122.png,-0.0491943359375,0.0491943359375,True,0.1641845703125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0123.png,-0.05474853515625,0.05474853515625,True,0.11688232421875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0124.png,-0.0577392578125,0.0577392578125,True,0.1842041015625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0125.png,-0.039337158203125,0.039337158203125,True,0.1204833984375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0126.png,-0.0421142578125,0.0421142578125,True,0.117431640625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0127.png,-0.0401611328125,0.0401611328125,True,0.1495361328125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0128.png,-0.04296875,0.04296875,True,0.12939453125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0129.png,-0.0548095703125,0.0548095703125,True,0.1812744140625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0130.png,-0.06268310546875,0.06268310546875,True,0.21484375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0131.png,-0.04638671875,0.04638671875,True,0.1380615234375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0132.png,-0.0484619140625,0.0484619140625,True,0.0767822265625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0133.png,-0.050537109375,0.050537109375,True,0.09478759765625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0134.png,-0.0400390625,0.0400390625,True,0.10693359375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0135.png,-0.040435791015625,0.040435791015625,True,0.1143798828125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0136.png,-0.056304931640625,0.056304931640625,True,0.1622314453125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0137.png,-0.052032470703125,0.052032470703125,True,0.15185546875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0138.png,-0.040618896484375,0.040618896484375,True,0.09942626953125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0139.png,-0.06304931640625,0.06304931640625,True,0.1956787109375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0140.png,-0.032196044921875,0.032196044921875,True,0.11492919921875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0141.png,-0.06640625,0.06640625,True,0.131591796875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0142.png,-0.0670166015625,0.0670166015625,True,0.1693115234375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0143.png,-0.0301666259765625,0.0301666259765625,True,0.11529541015625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0144.png,-0.043853759765625,0.043853759765625,True,0.1328125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0145.png,-0.042083740234375,0.042083740234375,True,0.0919189453125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0146.png,-0.0540771484375,0.0540771484375,True,0.1331787109375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0147.png,-0.03369140625,0.03369140625,True,0.0980224609375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0148.png,-0.036163330078125,0.036163330078125,True,0.1009521484375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0149.png,-0.036346435546875,0.036346435546875,True,0.0999755859375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0150.png,-0.047821044921875,0.047821044921875,True,0.11383056640625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0151.png,-0.043670654296875,0.043670654296875,True,0.1112060546875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0152.png,-0.035675048828125,0.035675048828125,True,0.09423828125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0153.png,-0.048065185546875,0.048065185546875,True,0.1619873046875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0154.png,-0.049713134765625,0.049713134765625,True,0.130126953125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0155.png,-0.06280517578125,0.06280517578125,True,0.1846923828125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0156.png,-0.044342041015625,0.044342041015625,True,0.158447265625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0157.png,-0.04656982421875,0.04656982421875,True,0.1341552734375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0158.png,-0.042022705078125,0.042022705078125,True,0.109130859375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0159.png,-0.0560302734375,0.0560302734375,True,0.09228515625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0160.png,-0.048095703125,0.048095703125,True,0.1358642578125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0161.png,-0.05792236328125,0.05792236328125,True,0.1917724609375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0162.png,-0.0277557373046875,0.0277557373046875,True,0.057952880859375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0163.png,-0.060699462890625,0.060699462890625,True,0.2127685546875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0164.png,-0.033294677734375,0.033294677734375,True,0.0650634765625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0165.png,-0.043548583984375,0.043548583984375,True,0.15771484375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0166.png,-0.038543701171875,0.038543701171875,True,0.1043701171875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0167.png,-0.050628662109375,0.050628662109375,True,0.1240234375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0168.png,-0.06463623046875,0.06463623046875,True,0.1700439453125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0169.png,-0.035552978515625,0.035552978515625,True,0.07452392578125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0170.png,-0.041107177734375,0.041107177734375,True,0.1429443359375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0171.png,-0.05194091796875,0.05194091796875,True,0.1551513671875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0172.png,-0.047576904296875,0.047576904296875,True,0.11016845703125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0173.png,-0.0618896484375,0.0618896484375,True,0.1805419921875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0174.png,-0.049835205078125,0.049835205078125,True,0.1595458984375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0175.png,-0.04229736328125,0.04229736328125,True,0.10211181640625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0176.png,-0.034759521484375,0.034759521484375,True,0.086669921875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0177.png,-0.04412841796875,0.04412841796875,True,0.0882568359375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0178.png,-0.031768798828125,0.031768798828125,True,0.08111572265625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0179.png,-0.049652099609375,0.049652099609375,True,0.1439208984375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0180.png,-0.046661376953125,0.046661376953125,True,0.106689453125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0181.png,-0.0302276611328125,0.0302276611328125,True,0.08966064453125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0182.png,-0.036834716796875,0.036834716796875,True,0.1295166015625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0183.png,-0.057830810546875,0.057830810546875,True,0.1790771484375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0184.png,-0.03485107421875,0.03485107421875,True,0.08013916015625
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0185.png,-0.047515869140625,0.047515869140625,True,0.14404296875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0186.png,-0.053375244140625,0.053375244140625,True,0.1124267578125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0187.png,-0.039581298828125,0.039581298828125,True,0.0870361328125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0188.png,-0.053131103515625,0.053131103515625,True,0.11669921875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0189.png,-0.0220489501953125,0.0220489501953125,True,0.0418701171875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0190.png,-0.03790283203125,0.03790283203125,True,0.07098388671875
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0191.png,-0.0361328125,0.0361328125,True,0.078125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0192.png,-0.03314208984375,0.03314208984375,True,0.077392578125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0193.png,-0.057708740234375,0.057708740234375,True,0.1290283203125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0194.png,-0.048553466796875,0.048553466796875,True,0.12548828125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0195.png,-0.0452880859375,0.0452880859375,True,0.1358642578125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0196.png,-0.07281494140625,0.07281494140625,True,0.2442626953125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0197.png,-0.04888916015625,0.04888916015625,True,0.095458984375
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0198.png,-0.0263214111328125,0.0263214111328125,True,0.077392578125
data\raw\real,512,max,jpeg_60,lpips_vgg_2,0199.png,-0.034454345703125,0.034454345703125,True,0.11578369140625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0000.png,-0.03533935546875,0.03533935546875,False,0.1357421875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0001.png,-0.035888671875,0.035888671875,False,0.13037109375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0002.png,-0.02911376953125,0.02911376953125,False,0.1866455078125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0003.png,-0.01502227783203125,0.01502227783203125,False,0.053955078125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0004.png,-0.0309906005859375,0.0309906005859375,False,0.18603515625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0005.png,-0.02203369140625,0.02203369140625,False,0.057220458984375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0006.png,-0.0270843505859375,0.0270843505859375,False,0.203857421875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0007.png,-0.0330810546875,0.0330810546875,False,0.243408203125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0008.png,-0.032928466796875,0.032928466796875,False,0.12139892578125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0009.png,-0.032562255859375,0.032562255859375,False,0.1279296875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0010.png,-0.0221405029296875,0.0221405029296875,False,0.07745361328125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0011.png,-0.02923583984375,0.02923583984375,False,0.2420654296875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0012.png,-0.023956298828125,0.023956298828125,False,0.1485595703125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0013.png,-0.0284423828125,0.0284423828125,False,0.178955078125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0014.png,-0.0242156982421875,0.0242156982421875,False,0.08453369140625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0015.png,-0.037994384765625,0.037994384765625,False,0.1722412109375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0016.png,-0.0283050537109375,0.0283050537109375,False,0.131103515625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0017.png,-0.0254058837890625,0.0254058837890625,False,0.075927734375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0018.png,-0.0277099609375,0.0277099609375,False,0.1309814453125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0019.png,-0.022674560546875,0.022674560546875,False,0.135498046875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0020.png,-0.033416748046875,0.033416748046875,False,0.0552978515625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0021.png,-0.0338134765625,0.0338134765625,False,0.11724853515625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0022.png,-0.02752685546875,0.02752685546875,False,0.21142578125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0023.png,-0.0157470703125,0.0157470703125,False,0.0887451171875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0024.png,-0.03436279296875,0.03436279296875,False,0.1591796875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0025.png,-0.02471923828125,0.02471923828125,False,0.055694580078125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0026.png,-0.0253753662109375,0.0253753662109375,False,0.2080078125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0027.png,-0.0285797119140625,0.0285797119140625,False,0.042572021484375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0028.png,-0.039093017578125,0.039093017578125,False,0.08465576171875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0029.png,-0.036102294921875,0.036102294921875,False,0.10943603515625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0030.png,-0.04119873046875,0.04119873046875,False,0.179931640625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0031.png,-0.03656005859375,0.03656005859375,False,0.22509765625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0032.png,-0.0192108154296875,0.0192108154296875,False,0.148681640625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0033.png,-0.0264892578125,0.0264892578125,False,0.1982421875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0034.png,-0.02294921875,0.02294921875,False,0.09521484375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0035.png,-0.031463623046875,0.031463623046875,False,0.2109375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0036.png,-0.0261993408203125,0.0261993408203125,False,0.1968994140625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0037.png,-0.0245208740234375,0.0245208740234375,False,0.06732177734375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0038.png,-0.03314208984375,0.03314208984375,False,0.1378173828125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0039.png,-0.020416259765625,0.020416259765625,False,0.0933837890625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0040.png,-0.0309600830078125,0.0309600830078125,False,0.06390380859375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0041.png,-0.0372314453125,0.0372314453125,False,0.136474609375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0042.png,-0.02825927734375,0.02825927734375,False,0.174560546875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0043.png,-0.0181121826171875,0.0181121826171875,False,0.061676025390625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0044.png,-0.0377197265625,0.0377197265625,False,0.199951171875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0045.png,-0.024658203125,0.024658203125,False,0.0643310546875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0046.png,-0.0295562744140625,0.0295562744140625,False,0.2105712890625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0047.png,-0.0261688232421875,0.0261688232421875,False,0.1490478515625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0048.png,-0.0263824462890625,0.0263824462890625,False,0.08880615234375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0049.png,-0.03125,0.03125,False,0.13525390625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0050.png,-0.03057861328125,0.03057861328125,False,0.09503173828125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0051.png,-0.032501220703125,0.032501220703125,False,0.2384033203125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0052.png,-0.025360107421875,0.025360107421875,False,0.1416015625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0053.png,-0.028564453125,0.028564453125,False,0.18359375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0054.png,-0.023284912109375,0.023284912109375,False,0.08013916015625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0055.png,-0.036285400390625,0.036285400390625,False,0.19970703125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0056.png,-0.0294036865234375,0.0294036865234375,False,0.177001953125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0057.png,-0.026763916015625,0.026763916015625,False,0.09539794921875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0058.png,-0.030975341796875,0.030975341796875,False,0.12939453125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0059.png,-0.0209197998046875,0.0209197998046875,False,0.08514404296875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0060.png,-0.03436279296875,0.03436279296875,False,0.1136474609375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0061.png,-0.037109375,0.037109375,False,0.107177734375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0062.png,-0.025604248046875,0.025604248046875,False,0.180908203125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0063.png,-0.01715087890625,0.01715087890625,False,0.062103271484375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0064.png,-0.04229736328125,0.04229736328125,False,0.186767578125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0065.png,-0.0205841064453125,0.0205841064453125,False,0.075927734375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0066.png,-0.0276031494140625,0.0276031494140625,False,0.2286376953125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0067.png,-0.033477783203125,0.033477783203125,False,0.1055908203125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0068.png,-0.04144287109375,0.04144287109375,False,0.08685302734375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0069.png,-0.033782958984375,0.033782958984375,False,0.1229248046875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0070.png,-0.0264892578125,0.0264892578125,False,0.147216796875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0071.png,-0.03631591796875,0.03631591796875,False,0.2403564453125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0072.png,-0.02386474609375,0.02386474609375,False,0.136962890625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0073.png,-0.0249176025390625,0.0249176025390625,False,0.212646484375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0074.png,-0.0238189697265625,0.0238189697265625,False,0.074951171875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0075.png,-0.035308837890625,0.035308837890625,False,0.1905517578125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0076.png,-0.031585693359375,0.031585693359375,False,0.1868896484375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0077.png,-0.022247314453125,0.022247314453125,False,0.0623779296875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0078.png,-0.03204345703125,0.03204345703125,False,0.12176513671875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0079.png,-0.0193939208984375,0.0193939208984375,False,0.1380615234375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0080.png,-0.04254150390625,0.04254150390625,False,0.0989990234375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0081.png,-0.036590576171875,0.036590576171875,False,0.174560546875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0082.png,-0.0266265869140625,0.0266265869140625,False,0.1785888671875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0083.png,-0.0190582275390625,0.0190582275390625,False,0.07098388671875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0084.png,-0.04071044921875,0.04071044921875,False,0.19140625
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0085.png,-0.019561767578125,0.019561767578125,False,0.049560546875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0086.png,-0.0266876220703125,0.0266876220703125,False,0.17236328125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0087.png,-0.0184783935546875,0.0184783935546875,False,0.0273284912109375
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0088.png,-0.0364990234375,0.0364990234375,False,0.06591796875
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0089.png,-0.036956787109375,0.036956787109375,False,0.10968017578125
data\raw\generated\sd1-5,512,max,jpeg_50,lpips_vgg_2,0090.png,-0.026336669921875,0.026336669921875,False,0.14208984375
